Sila;Przemieszczenie
35.70318;3.85325
24.22571;3.7035
14.70327;3.552875
11.71907;3.402625
4.958312;3.253125
-2.419949;3.1035
-9.167989;2.95275
-15.19759;2.8025
-21.13581;2.653125
-26.6099;2.5035
-31.62384;2.352875
-36.0918;2.2025
-40.11075;2.053125
-44.86005;1.9035
-48.87581;1.752875
-52.37341;1.6025
-56.0379;1.453125
-59.86929;1.3035
-63.22861;1.15275
-66.33282;1.002625
-68.99198;0.853125
-72.61514;0.703375
-75.90691;0.552875
-78.39282;0.402625
-81.05994;0.25325
-84.83966;0.1035
-87.68717;-0.04725
-90.82953;-0.197375
-93.48869;-0.346875
-96.61993;-0.496625
-100.015;-0.6472501
-102.5216;-0.7975
-105.3158;-0.947
-108.8675;-1.096625
-111.9113;-1.24725
-115.0465;-1.397375
-118.1014;-1.546875
-121.4107;-1.6965
-125.192;-1.84725
-128.3352;-1.9975
-131.0746;-2.14675
-135.0856;-2.2965
-138.5172;-2.447375
-141.7589;-2.5975
-145.4719;-2.74675
-148.8582;-2.8965
-152.7023;-3.04725
-156.3891;-3.1975
-159.4504;-3.346875
-163.5337;-3.4965
-167.6019;-3.647
-170.7951;-3.797375
-174.3929;-3.946875
-178.1448;-4.0965
-181.8498;-4.247125
-185.6097;-4.397375
-188.6884;-4.546875
-192.4706;-4.6965
-196.5086;-4.847125
-199.4658;-4.9975
-202.4651;-5.141
-200.2835;-5.188125
-190.1817;-5.137125
-168.1995;-4.991375
-151.9513;-4.84075
-138.2446;-4.689375
-126.222;-4.537875
-115.1053;-4.38625
-104.955;-4.235
-95.37935;-4.08375
-85.48021;-3.932375
-76.33368;-3.782
-67.58372;-3.631875
-58.85283;-3.482
-50.44619;-3.332125
-41.89491;-3.182
-33.53834;-3.031625
-25.46469;-2.88175
-17.13594;-2.73225
-8.952618;-2.582
-1.409849;-2.442875
6.313324;-2.29725
13.97689;-2.144625
21.36548;-1.993625
21.69291;-1.84375
32.11339;-1.69375
38.90276;-1.543125
45.70484;-1.392875
53.05449;-1.243375
61.39596;-1.09375
68.99516;-0.943
76.36229;-0.7927501
84.10612;-0.6435
91.82851;-0.4935
99.27273;-0.342875
106.8457;-0.19275
114.7087;-0.043375
123.3872;0.106375
124.2828;0.200125
111.8986;0.202875
106.9228;0.202875
104.2072;0.202875
101.9303;0.202875
100.4577;0.202875
99.2767;0.202875
98.01865;0.202875
97.15557;0.202875
96.41091;0.202875
95.49697;0.202875
95.11232;0.202875
94.40422;0.202875
93.7891;0.202875
93.51572;0.202875
92.86006;0.202875
92.44919;0.202875
92.28309;0.202875
91.61154;0.202875
91.43432;0.202875
91.11961;0.202875
90.67138;0.202875
90.5935;0.202875
90.24699;0.202875
89.84645;0.202875
89.86235;0.202875
89.42127;0.202875
89.14629;0.202875
89.16219;0.202875
88.71714;0.202875
88.57727;0.202875
88.53038;0.202875
88.08692;0.202875
88.1052;0.202875
87.92798;0.202875
87.55843;0.202875
87.66651;0.202875
87.37643;0.202875
87.13404;0.202875
87.22385;0.202875
86.89006;0.202875
86.78198;0.202875
86.80025;0.202875
86.38938;0.202875
86.49031;0.202875
86.40607;0.202875
86.11202;0.202875
86.13428;0.202875
86.01824;0.202875
85.68526;0.202875
85.9189;0.202875
85.51121;0.202875
85.48499;0.202875
85.50008;0.202875
85.2569;0.202875
85.21478;0.202875
85.23623;0.202875
84.84761;0.202875
85.02165;0.202875
84.87225;0.202875
84.67833;0.202875
84.75939;0.202875
84.59171;0.202875
84.36203;0.202875
84.58932;0.202875
84.17527;0.202875
84.25792;0.202875
84.2905;0.202875
83.96387;0.202875
84.06321;0.202875
84.08784;0.202875
83.70558;0.202875
83.92493;0.202875
83.69604;0.202875
83.61101;0.202875
83.71432;0.202875
83.49737;0.202875
83.36783;0.202875
83.5816;0.202875
83.19139;0.202875
83.30186;0.202875
83.29948;0.202875
83.01656;0.202875
83.18822;0.202875
83.12225;0.202875
82.8139;0.202875
83.09126;0.202875
82.81231;0.202875
82.77337;0.202875
82.88622;0.202875
82.6335;0.202875
82.65177;0.202875
82.75827;0.202875
82.41891;0.202875
82.57071;0.202875
82.48409;0.202875
82.29733;0.202875
82.47057;0.202875
82.26792;0.202875
82.12169;0.202875
82.36408;0.202875
82.08752;0.202875
82.05414;0.202875
82.17017;0.202875
81.88486;0.202875
81.97784;0.202875
82.01281;0.202875
81.79108;0.202875
81.94288;0.202875
81.8785;0.202875
81.61545;0.202875
81.87135;0.202875
81.60353;0.202875
81.62896;0.202875
81.70684;0.202875
81.45491;0.202875
81.52724;0.202875
81.61465;0.202875
81.29279;0.202875
81.49863;0.202875
81.37385;0.202875
81.24908;0.202875
81.40326;0.202875
81.27371;0.202875
81.05994;0.202875
81.36987;0.202875
81.00033;0.202875
81.07583;0.202875
81.15133;0.202875
80.90496;0.202875
81.02814;0.202875
81.04324;0.202875
80.76191;0.202875
81.01066;0.202875
80.84377;0.202875
80.74204;0.202875
80.84535;0.202875
80.70628;0.202875
80.62919;0.202875
80.87238;0.202875
80.50839;0.202875
80.66654;0.202875
80.63158;0.202875
80.49727;0.202875
80.60217;0.202875
80.52588;0.202875
80.34468;0.202875
80.60535;0.202875
80.34468;0.202875
80.34468;0.202875
80.48853;0.202875
80.24534;0.202875
80.30653;0.202875
80.39872;0.202875
80.10546;0.202875
80.3121;0.202875
80.24454;0.202875
80.06096;0.202875
80.21832;0.202875
80.10785;0.202875
79.97354;0.202875
80.05142;0.202875
79.81538;0.202875
79.82254;0.202875
79.95924;0.202875
79.69618;0.202875
79.84003;0.202875
79.81062;0.202875
79.60161;0.202875
79.75658;0.202875
79.66439;0.202875
79.53246;0.202875
79.77486;0.202875
79.54597;0.202875
79.4673;0.202875
79.61591;0.202875
79.41008;0.202875
79.46491;0.202875
79.62943;0.202875
79.26146;0.202875
79.50941;0.202875
79.39021;0.202875
79.27179;0.202875
79.37908;0.202875
79.30914;0.202875
79.11126;0.202875
79.43551;0.202875
79.10728;0.202875
79.18835;0.202875
79.28292;0.202875
79.06834;0.202875
79.15815;0.202875
79.22331;0.202875
78.94437;0.202875
79.17881;0.202875
79.03258;0.202875
78.93165;0.202875
79.10013;0.202875
78.94278;0.202875
78.89748;0.202875
79.27815;0.206375
120.3911;0.29475
137.1487;0.439375
148.0993;0.591125
158.6588;0.742375
168.3116;0.893625
177.8968;1.04375
188.5231;1.193125
198.9714;1.343375
209.1861;1.494
219.6646;1.643875
229.8482;1.793125
240.4904;1.943375
251.4219;2.094125
261.7455;2.243875
272.5053;2.39325
283.2596;2.543375
293.3812;2.694
304.6807;2.843875
315.8831;2.993125
326.5794;3.143125
338.8326;3.294
350.9871;3.443625
363.3293;3.593125
374.2862;3.74325
385.3639;3.894
397.8594;4.04375
411.0487;4.193
423.1516;4.343125
435.2903;4.494
437.1866;4.508
437.7564;4.523625
438.8237;4.538625
440.4736;4.55325
441.4582;4.569
442.7926;4.58325
443.6469;4.598375
444.6649;4.614
446.2417;4.628
446.6772;4.643875
447.7286;4.658625
449.1099;4.673125
449.9825;4.689
451.4607;4.70325
452.0766;4.718375
452.8928;4.734
454.6571;4.748
455.4423;4.763875
456.411;4.778625
457.4712;4.79325
458.1769;4.809
459.9595;4.82325
460.7089;4.8385
461.189;4.854
462.8698;4.868
463.6828;4.883875
464.8312;4.898625
465.943;4.913125
466.4699;4.929
468.1722;4.94325
469.0886;4.9585
469.5511;4.974
470.9331;4.988
480.2592;5.1385
431.9676;5.126875
315.446;4.996125
234.9051;4.85175
174.7696;4.699875
133.9181;4.5485
104.266;4.3975
80.86602;4.247375
62.44659;4.098
47.12741;3.9475
34.27029;3.796875
23.10196;3.647
14.49426;3.497625
10.51108;3.3475
3.271103;3.197
-3.548463;3.046875
-10.44591;2.897625
-16.9611;2.747375
-22.47492;2.59675
-27.70265;2.447
-32.58467;2.297625
-37.84657;2.147375
-42.00379;1.99675
-45.61822;1.846875
-49.88988;1.697625
-54.31731;1.547375
-57.68458;1.39675
-61.14006;1.247
-64.19738;1.097625
-67.99936;0.9475001
-71.25696;0.7968751
-74.02102;0.646875
-77.04735;0.4975
-80.7476;0.3475
-83.39326;0.197
-86.28766;0.047
-89.17252;-0.102375
-92.67091;-0.252625
-95.91261;-0.403375
-98.53442;-0.553
-101.2301;-0.7023751
-105.1013;-0.852625
-107.8757;-1.00325
-110.6985;-1.153125
-113.8973;-1.302375
-117.2733;-1.4525
-120.7312;-1.603125
-123.8855;-1.753
-126.725;-1.902375
-130.9292;-2.052375
-134.2543;-2.203125
-137.2949;-2.353125
-140.8005;-2.5025
-144.5134;-2.6525
-147.9713;-2.80325
-151.4332;-2.953125
-154.6121;-3.1025
-158.6612;-3.252625
-162.5824;-3.403125
-165.7248;-3.553
-169.398;-3.70225
-173.3239;-3.8525
-176.5656;-4.00325
-180.2325;-4.153
-183.5934;-4.302375
-187.4733;-4.4525
-191.3699;-4.603125
-194.3008;-4.753125
-197.7571;-4.902375
-201.8102;-5.052625
-204.2564;-5.193625
-201.2046;-5.2295
-189.9664;-5.166
-167.7362;-5.018
-152.1564;-4.86675
-138.8836;-4.7155
-126.9333;-4.564125
-116.241;-4.413
-105.9222;-4.261375
-96.01355;-4.109625
-86.96715;-3.9585
-77.64975;-3.808625
-68.95145;-3.65825
-60.48838;-3.508
-51.96492;-3.358
-43.72358;-3.2085
-35.05389;-3.058125
-26.50181;-2.907875
-18.7993;-2.75825
-10.32432;-2.608375
-4.183451;-2.47175
4.371007;-2.323375
12.40492;-2.171875
20.06054;-2.020375
23.42621;-1.869375
30.3491;-1.71975
37.35304;-1.570125
44.53977;-1.419625
51.49126;-1.26925
59.43696;-1.119625
67.88095;-0.97
75.67247;-0.819625
83.08808;-0.669
90.77072;-0.5195
98.30316;-0.37
106.8735;-0.219625
114.6952;-0.06900001
123.1631;0.08050001
131.499;0.229875
140.4476;0.380375
148.8837;0.530875
158.1359;0.6805
167.0559;0.830125
176.1595;0.9803751
185.3538;1.131
194.8492;1.280625
205.3801;1.43
214.5712;1.580375
223.9839;1.731125
234.2486;1.880625
244.7883;2.03
255.3837;2.180375
266.3294;2.331
276.5878;2.4805
287.7498;2.629875
299.0182;2.7805
309.6382;2.930875
321.6394;3.0805
333.8146;3.229875
345.6513;3.380375
357.7431;3.530875
370.3721;3.6805
382.3686;3.83
394.8561;3.98025
407.184;4.130875
419.1828;4.2805
431.633;4.429875
436.9974;4.50225
437.9717;4.517375
438.8038;4.532875
440.6945;4.547
441.4399;4.562625
442.4644;4.577625
444.1611;4.592
445.0178;4.607875
446.5691;4.62225
447.4576;4.637375
448.1665;4.653
450.1168;4.666875
451.1023;4.682625
451.9081;4.697625
453.1066;4.712125
453.9506;4.728
455.5392;4.74225
456.5287;4.757375
457.1072;4.773
458.6792;4.787
459.6329;4.802625
460.6748;4.817625
461.7429;4.832
462.3906;4.848
463.9999;4.86225
464.8805;4.87725
465.2143;4.893
466.6599;4.907
467.6032;4.922625
468.8199;4.937625
469.7243;4.952
470.0168;4.968
471.6841;4.98225
472.8492;4.997375
480.1448;5.139625
460.2377;5.181625
395.1224;5.1205
286.4536;4.97975
211.9644;4.828625
160.5622;4.67625
123.7067;4.525375
96.42204;4.375625
74.99218;4.225375
58.22897;4.0745
43.94372;3.924375
31.26939;3.775
19.97312;3.62525
13.19011;3.4745
8.015633;3.324375
1.730124;3.17525
-5.749067;3.025
-12.26346;2.874375
-17.66284;2.72425
-22.95653;2.574875
-28.72864;2.425125
-33.76325;2.274375
-38.19227;2.12425
-42.71428;1.975
-47.08767;1.825125
-50.96992;1.67425
-54.68607;1.524125
-57.86101;1.375
-61.63597;1.225125
-64.98416;1.0745
-67.88651;0.9242501
-70.91443;0.775
-74.38183;0.625
-77.11729;0.4745
-80.01486;0.32425
-82.82582;0.175
-86.3266;0.025
-89.75029;-0.125625
-92.37051;-0.27575
-95.11789;-0.425125
-98.53284;-0.575
-101.4845;-0.725625
-104.2485;-0.8757501
-107.3305;-1.025125
-110.5165;-1.175
-113.8258;-1.325625
-116.81;-1.475625
-119.6241;-1.625
-123.5342;-1.774875
-126.9221;-1.925625
-130.02;-2.07575
-133.4103;-2.225125
-136.9357;-2.375
-140.4564;-2.525625
-143.8252;-2.675875
-146.8309;-2.825
-150.7592;-2.975
-154.713;-3.12575
-157.8474;-3.27575
-161.5834;-3.425125
-165.5428;-3.57475
-169.1135;-3.7255
-172.7939;-3.87575
-176.0387;-4.025
-179.8256;-4.174875
-183.8096;-4.325625
-186.9369;-4.47575
-190.4209;-4.625
-194.4232;-4.775
-197.6887;-4.9255
-201.2666;-5.07575
-201.2722;-5.168625
-196.2924;-5.15
-173.8691;-5.020625
-156.1189;-4.86975
-142.0005;-4.71875
-129.7077;-4.567375
-118.0116;-4.416
-107.6182;-4.264375
-97.82473;-4.11275
-87.91685;-3.961625
-78.77509;-3.811375
-69.95201;-3.661
-61.33795;-3.5105
-53.15463;-3.360875
-44.6105;-3.211
-36.0934;-3.060625
-27.9967;-2.91075
-19.32065;-2.760875
-11.1707;-2.61125
-4.014969;-2.476125
4.238287;-2.3245
11.84861;-2.173625
19.38343;-2.0225
24.3481;-1.872
29.43834;-1.7225
37.02164;-1.572875
43.93975;-1.422125
50.59798;-1.271875
58.84886;-1.122375
66.99324;-0.9727501
74.82847;-0.822125
81.89917;-0.67175
89.42127;-0.522375
97.8454;-0.372625
105.722;-0.222
113.4483;-0.07175
121.8057;0.07762501
130.5143;0.227125
129.7736;0.312375
117.7049;0.313125
112.7688;0.313125
109.8363;0.313125
107.9154;0.313125
106.3315;0.313125
104.8398;0.313125
104.0705;0.313125
102.9563;0.313125
102.0869;0.313125
101.5186;0.313125
100.77;0.313125
100.1175;0.313125
99.76943;0.313125
99.06451;0.313125
98.71165;0.313125
98.28726;0.313125
97.76672;0.313125
97.49254;0.313125
97.21597;0.313125
96.58416;0.313125
96.62708;0.313125
96.11368;0.313125
95.91738;0.313125
95.76956;0.313125
95.28398;0.313125
95.12106;0.313125
95.10756;0.313125
94.46303;0.313125
94.55919;0.313125
94.28262;0.313125
93.93533;0.313125
93.93136;0.313125
93.67227;0.313125
93.37107;0.313125
93.46644;0.313125
93.07464;0.313125
92.98483;0.313125
93.00073;0.313125
92.55012;0.313125
92.55489;0.313125
92.52786;0.313125
92.05818;0.313125
92.21951;0.313125
92.01447;0.313125
91.7538;0.313125
91.93102;0.313125
91.57658;0.313125
91.46611;0.313125
91.4677;0.313125
91.20067;0.313125
91.1355;0.313125
91.19352;0.313125
90.7731;0.313125
90.91059;0.313125
90.78264;0.313125
90.50607;0.313125
90.66979;0.313125
90.40435;0.313125
90.22713;0.313125
90.45998;0.313125
90.02209;0.313125
90.07056;0.313125
90.13017;0.313125
89.76539;0.313125
89.93467;0.313125
89.81546;0.313125
89.49042;0.313125
89.76539;0.313125
89.46657;0.313125
89.38471;0.313125
89.47531;0.313125
89.22259;0.313125
89.14471;0.313125
89.28458;0.313125
88.99133;0.313125
89.07954;0.313125
89.01199;0.313125
88.77357;0.313125
88.91026;0.313125
88.80218;0.313125
88.53197;0.313125
88.82046;0.313125
88.37779;0.313125
88.33885;0.313125
88.41753;0.313125
88.13142;0.313125
88.1505;0.313125
88.23157;0.313125
87.87155;0.313125
88.07341;0.313125
87.90891;0.313125
87.77221;0.313125
87.90016;0.313125
87.75473;0.313125
87.59499;0.313125
87.78731;0.313125
87.44319;0.313125
87.44398;0.313125
87.55366;0.313125
87.31286;0.313125
87.41856;0.313125
87.39153;0.313125
87.1261;0.313125
87.3669;0.313125
87.1857;0.313125
87.04344;0.313125
87.23656;0.313125
86.98305;0.313125
86.9147;0.313125
87.08795;0.313125
86.80979;0.313125
86.87257;0.313125
86.88371;0.313125
86.64687;0.313125
86.82092;0.313125
86.69297;0.313125
86.52608;0.313125
86.71204;0.313125
86.55071;0.313125
86.44025;0.313125
86.66515;0.313125
86.33295;0.313125
86.44104;0.313125
86.39733;0.313125
86.26064;0.313125
86.34329;0.313125
86.32422;0.313125
86.07546;0.313125
86.29243;0.313125
86.14063;0.313125
86.05798;0.313125
86.14143;0.313125
86.02619;0.313125
85.93401;0.313125
86.12395;0.313125
85.77665;0.313125
85.93639;0.313125
85.92129;0.313125
85.72022;0.313125
85.84658;0.313125
85.79254;0.313125
85.55174;0.313125
85.85771;0.313125
85.5724;0.313125
85.57955;0.313125
85.70194;0.313125
85.52551;0.313125
85.51836;0.313125
85.6328;0.313125
85.36577;0.313125
85.53664;0.313125
85.44604;0.313125
85.32047;0.313125
85.44206;0.313125
85.38962;0.313125
85.18457;0.313125
85.46671;0.313125
85.1655;0.313125
85.24974;0.313125
85.3157;0.313125
85.08126;0.313125
85.13848;0.313125
85.24339;0.313125
84.91039;0.313125
85.17822;0.313125
85.07491;0.313125
84.88337;0.313125
85.09318;0.313125
84.88337;0.313125
84.85953;0.313125
85.06854;0.313125
84.75145;0.313125
84.85397;0.313125
84.94456;0.313125
84.67516;0.313125
84.83251;0.313125
84.78642;0.313125
84.59091;0.313125
84.84364;0.313125
84.69263;0.313125
84.58217;0.313125
84.74032;0.313125
84.52177;0.313125
84.52336;0.313125
84.69502;0.313125
84.45581;0.313125
84.48998;0.313125
84.59171;0.313125
84.31514;0.313125
84.56151;0.313125
84.41846;0.313125
84.25554;0.313125
84.54402;0.313125
84.30083;0.313125
84.27461;0.313125
84.53051;0.313125
84.13871;0.313125
84.3056;0.313125
84.31435;0.313125
87.65697;0.32375
130.233;0.422375
145.069;0.5775
155.5276;0.7295001
165.4609;0.8798751
175.848;1.03
186.3909;1.180625
196.0444;1.33125
206.0978;1.480875
217.3122;1.63025
227.6039;1.780625
238.1563;1.931375
248.8748;2.080875
259.2397;2.23025
270.0814;2.38075
280.4748;2.53125
291.3761;2.680875
303.1476;2.83025
314.0902;2.980625
325.4104;3.13125
337.9488;3.28075
350.0589;3.43025
361.8169;3.580625
374.0207;3.731125
385.7295;3.880875
398.9029;4.03025
411.1115;4.180625
422.4769;4.331125
435.2379;4.480875
436.9012;4.501625
437.9813;4.516625
438.9278;4.53225
440.6913;4.546375
441.5798;4.561875
442.5247;4.577
444.1023;4.59125
445.1855;4.607125
446.6955;4.6215
447.5363;4.636625
448.304;4.65225
450.1804;4.66625
451.0569;4.681875
451.9669;4.697
453.2774;4.71125
454.0141;4.727125
455.6719;4.741625
456.6606;4.756625
457.1335;4.77225
458.7968;4.78625
459.5113;4.802
460.2599;4.817125
461.4171;4.831375
461.9956;4.84725
463.686;4.861625
464.7414;4.8765
465.0299;4.892375
466.6408;4.90625
467.7852;4.921875
468.7826;4.937
469.8475;4.951375
470.051;4.96725
471.4409;4.9815
472.6911;4.9965
480.4532;5.1325
414.5734;5.08875
295.7543;4.948625
222.6806;4.803375
166.6347;4.651625
127.8194;4.501
98.89921;4.35
76.93449;4.199375
58.8433;4.0495
43.40331;3.900125
30.58195;3.7495
20.22902;3.599
13.85371;3.449375
7.913113;3.3
1.716614;3.149625
-5.398592;2.998875
-11.75324;2.84925
-18.14604;2.700125
-23.96425;2.5495
-28.82799;2.399
-33.72192;2.249375
-38.9568;2.099875
-43.58053;1.9495
-47.71074;1.799
-51.40384;1.64925
-55.28053;1.499875
-59.39404;1.3495
-62.57137;1.199
-65.35848;1.04925
-68.85847;0.9
-72.1852;0.7495
-75.47617;0.599
-78.31573;0.44925
-81.41994;0.3
-84.87781;0.1495
-87.88347;-0.000875
-90.33282;-0.150625
-93.87652;-0.3
-97.03239;-0.450625
-99.74082;-0.601
-102.7568;-0.7507501
-105.7879;-0.900125
-109.2927;-1.050625
-112.5741;-1.201
-115.1069;-1.35075
-118.6864;-1.5
-122.2841;-1.6505
-125.4781;-1.801
-128.6586;-1.950625
-131.971;-2.100125
-135.4655;-2.2505
-139.0704;-2.401125
-141.9298;-2.550875
-145.4457;-2.70025
-149.4813;-2.850625
-152.5601;-3.001125
-155.8677;-3.150875
-159.6268;-3.300125
-163.4105;-3.4505
-167.4151;-3.601
-170.6632;-3.7505
-174.0424;-3.9
-178.237;-4.050375
-181.636;-4.201
-184.8062;-4.35075
-188.7878;-4.500125
-192.3863;-4.6505
-195.9388;-4.801
-199.1963;-4.95075
-202.3006;-5.100125
-202.4897;-5.18725
-197.4328;-5.1645
-174.4397;-5.03375
-157.3618;-4.88325
-143.1505;-4.732
-130.5683;-4.58025
-119.6027;-4.42875
-108.8246;-4.27775
-98.82053;-4.126375
-89.08669;-3.975
-79.50545;-3.82375
-70.96609;-3.674
-62.18831;-3.524125
-53.30483;-3.373875
-45.21052;-3.223875
-36.73315;-3.073875
-28.67937;-2.924125
-20.3824;-2.774
-12.28253;-2.62375
-4.518827;-2.473875
1.095931;-2.342125
10.58896;-2.188125
18.08882;-2.0365
22.51228;-1.8865
29.04256;-1.736
36.36996;-1.585125
42.97892;-1.435125
50.12353;-1.285625
58.38633;-1.135625
66.3654;-0.9850001
73.67372;-0.835125
81.58207;-0.6855
89.58101;-0.5355
96.75661;-0.384875
104.4552;-0.235
112.9405;-0.0855
121.0459;0.06425
129.3786;0.215125
138.4958;0.365125
147.9125;0.514375
157.543;0.664375
166.0275;0.815125
175.0668;0.965125
184.8833;1.1145
194.0624;1.26425
204.134;1.415
214.0697;1.565125
224.2605;1.714625
234.5323;1.8645
244.8328;2.015125
255.2589;2.165125
266.8643;2.314375
277.6448;2.464375
288.047;2.615125
299.2121;2.765125
310.2072;2.914375
321.4987;3.06425
333.3418;3.215125
344.801;3.365
357.577;3.514375
369.3311;3.66425
381.4268;3.815
393.4105;3.965
406.0531;4.11425
419.0771;4.26425
431.5424;4.415125
438.5654;4.5015
439.9037;4.516375
440.9552;4.532125
442.8283;4.54625
443.4943;4.561875
444.5672;4.577
446.4912;4.59125
447.2828;4.607125
448.4757;4.6215
449.5438;4.6365
450.5761;4.65225
452.6138;4.66625
453.4133;4.681875
454.2049;4.697
455.7705;4.71125
456.5597;4.727125
457.7708;4.741625
458.7507;4.756625
459.5908;4.772125
461.3002;4.78625
462.1283;4.802
463.0454;4.817
464.3011;4.83125
465.0092;4.847125
466.4898;4.8615
467.3108;4.8765
467.9179;4.89225
469.7243;4.90625
470.7368;4.92175
471.731;4.937
472.8373;4.951375
473.5223;4.96725
475.2263;4.9815
476.1537;4.996625
481.4498;5.133375
458.4996;5.162875
382.8343;5.08675
278.8615;4.945875
204.6418;4.791625
154.7448;4.639625
119.1918;4.488875
92.7639;4.339125
71.91499;4.1885
54.89747;4.038
40.87607;3.888125
28.35433;3.7385
17.78205;3.588375
12.66797;3.43775
6.437302;3.288
0.02384186;3.138625
-7.190704;2.98825
-13.58906;2.83775
-19.238;2.688
-24.5897;2.5385
-30.10988;2.388375
-34.73043;2.237625
-39.39152;2.08775
-43.962;1.9385
-48.18122;1.788375
-51.88783;1.637625
-55.36079;1.487875
-58.76541;1.338625
-62.6564;1.188375
-65.78843;1.03775
-68.48335;0.887875
-71.8077;0.7385001
-75.17815;0.58825
-78.10036;0.437625
-81.19981;0.287875
-83.98056;0.138625
-87.48929;-0.011625
-90.27163;-0.16225
-92.79569;-0.312125
-95.92056;-0.4615
-99.6081;-0.61175
-102.001;-0.7623751
-105.083;-0.9121251
-108.2031;-1.0615
-111.4718;-1.211875
-114.8844;-1.36225
-117.7621;-1.512
-120.8639;-1.6615
-124.9019;-1.811625
-127.8202;-1.96225
-131.0301;-2.112125
-134.3123;-2.2615
-137.8886;-2.41175
-141.4521;-2.562375
-144.9641;-2.71225
-148.0778;-2.861625
-152.3606;-3.01175
-155.7644;-3.162375
-159.0824;-3.312125
-162.9694;-3.4615
-166.7015;-3.611625
-170.2714;-3.76225
-173.8397;-3.912
-177.1005;-4.061375
-181.3285;-4.21175
-185.0653;-4.36225
-188.129;-4.512125
-191.919;-4.66125
-195.8362;-4.811875
-199.0835;-4.96225
-202.5175;-5.111875
-202.0399;-5.188125
-195.2823;-5.15725
-172.65;-5.022
-155.4688;-4.871125
-141.8074;-4.719875
-129.6171;-4.5685
-118.1149;-4.417125
-107.882;-4.265625
-98.13388;-4.114125
-88.21806;-3.962875
-79.19312;-3.812375
-70.21666;-3.662375
-61.54537;-3.511875
-53.25158;-3.361875
-44.52705;-3.212375
-35.96385;-3.062125
-27.85762;-2.911875
-19.30793;-2.761875
-11.41071;-2.612375
-3.594558;-2.462
1.246929;-2.331125
11.28435;-2.176875
19.0568;-2.02475
21.80417;-1.873875
29.2635;-1.724
36.846;-1.574
43.57497;-1.42325
50.88885;-1.273125
58.95058;-1.123875
67.0894;-0.973875
74.93337;-0.8231251
82.63588;-0.673
89.93626;-0.523625
97.60221;-0.373875
105.4788;-0.22325
113.3227;-0.072875
121.1691;0.076375
128.8859;0.219875
121.4933;0.264875
112.5336;0.265
108.5512;0.265
105.8006;0.265
104.1484;0.265
102.7211;0.265
101.2921;0.265
100.6063;0.265
99.46982;0.265
98.74741;0.265
98.19269;0.265
97.34869;0.265
96.87821;0.265
96.44827;0.265
95.72029;0.265
95.52637;0.265
95.04477;0.265
94.48289;0.265
94.33826;0.265
93.92023;0.265
93.42035;0.265
93.37743;0.265
92.87596;0.265
92.66218;0.265
92.5684;0.265
92.06374;0.265
92.00414;0.265
91.85235;0.265
91.34928;0.265
91.39458;0.265
91.09497;0.265
90.76437;0.265
90.88358;0.265
90.48303;0.265
90.28117;0.265
90.3058;0.265
89.97202;0.265
89.8393;0.265
89.81228;0.265
89.42127;0.265
89.48167;0.265
89.32909;0.265
89.04139;0.265
89.12245;0.265
88.92695;0.265
88.65198;0.265
88.80297;0.265
88.38416;0.265
88.39687;0.265
88.41038;0.265
88.08215;0.265
88.10043;0.265
88.07818;0.265
87.70943;0.265
87.90732;0.265
87.65141;0.265
87.50041;0.265
87.60611;0.265
87.37246;0.265
87.16425;0.265
87.40107;0.265
87.01166;0.265
87.07047;0.265
87.02914;0.265
86.75337;0.265
86.79628;0.265
86.77959;0.265
86.44978;0.265
86.68184;0.265
86.43309;0.265
86.29243;0.265
86.40051;0.265
86.18911;0.265
86.06434;0.265
86.27892;0.265
85.87519;0.265
85.9944;0.265
85.96818;0.265
85.7075;0.265
85.8132;0.265
85.76552;0.265
85.50406;0.265
85.74963;0.265
85.512;0.265
85.39438;0.265
85.52313;0.265
85.32445;0.265
85.26802;0.265
85.3475;0.265
85.09954;0.265
85.18457;0.265
85.19411;0.265
84.92867;0.265
85.11066;0.265
84.93344;0.265
84.819;0.265
84.94298;0.265
84.75383;0.265
84.65449;0.265
84.84284;0.265
84.54561;0.265
84.69025;0.265
84.66323;0.265
84.41369;0.265
84.51939;0.265
84.51064;0.265
84.23567;0.265
84.49873;0.265
84.23567;0.265
84.2309;0.265
84.31435;0.265
84.14745;0.265
84.05844;0.265
84.24997;0.265
83.90347;0.265
84.07593;0.265
84.00122;0.265
83.8693;0.265
83.9146;0.265
83.92096;0.265
83.6889;0.265
83.92811;0.265
83.66505;0.265
83.64359;0.265
83.75009;0.265
83.60307;0.265
83.50531;0.265
83.70718;0.265
83.31299;0.265
83.58399;0.265
83.4616;0.265
83.29789;0.265
83.47829;0.265
83.33206;0.265
83.18027;0.265
83.45366;0.265
83.14768;0.265
83.18504;0.265
83.30424;0.265
83.00384;0.265
83.14053;0.265
83.19696;0.265
82.86158;0.265
83.12463;0.265
83.01019;0.265
82.84727;0.265
83.05868;0.265
82.84966;0.265
82.75111;0.265
82.96092;0.265
82.74397;0.265
82.79324;0.265
82.88622;0.265
82.5731;0.265
82.798;0.265
82.69707;0.265
82.50634;0.265
82.6931;0.265
82.56912;0.265
82.43402;0.265
82.68594;0.265
82.39111;0.265
82.44594;0.265
82.53098;0.265
82.36488;0.265
82.40462;0.265
82.47614;0.265
82.13997;0.265
82.40223;0.265
82.31481;0.265
82.14792;0.265
82.37521;0.265
82.26077;0.265
82.09229;0.265
82.3458;0.265
82.03983;0.265
