Sila;Przemieszczenie
473.9221;4.93675
291.0121;4.98075
29.88815;3.779125
-25.13329;2.579125
-59.16357;1.379125
-83.6873;0.17925
-107.7374;-1.021
-133.9745;-2.220875
-162.0936;-3.420875
-191.0098;-4.62075
-143.0917;-4.720625
-62.21533;-3.512375
2.667109;-2.328125
58.74872;-1.12425
122.091;0.07587501
106.2473;0.3155
100.348;0.3155
97.35982;0.3155
95.35313;0.3155
93.83678;0.3155
92.68919;0.3155
91.8889;0.3155
91.20703;0.3155
90.66979;0.3155
90.12143;0.3155
89.59691;0.3155
89.1312;0.3155
88.61621;0.3155
88.21249;0.3155
87.85327;0.3155
87.66492;0.3155
87.48611;0.3155
87.33591;0.3155
87.12689;0.3155
86.86861;0.3155
86.52846;0.3155
86.25349;0.3155
86.06911;0.3155
85.88075;0.3155
85.84499;0.3155
185.2624;1.1295
267.2537;2.329625
360.3864;3.529625
442.7965;4.515875
451.7722;4.635875
460.8766;4.756
469.4708;4.875875
477.6001;4.995875
66.75005;4.10475
-10.46658;2.9045
-50.83799;1.704625
-77.96764;0.5045
-102.3388;-0.6955
-128.0562;-1.895375
-155.6937;-3.0955
-184.203;-4.2955
-180.7435;-5.06475
-82.66608;-3.85475
-14.81692;-2.65475
41.30125;-1.465625
102.3579;-0.265375
175.4181;0.934625
253.6599;2.134625
343.8584;3.334625
440.0253;4.501125
449.4445;4.620875
458.409;4.741
467.2631;4.861
475.5529;4.981125
120.794;4.51375
6.36975;3.31275
-40.18068;2.112625
-69.50616;0.912625
-93.05954;-0.287375
-117.6882;-1.48725
-145.2494;-2.687375
-174.1155;-3.887125
-202.5549;-5.08725
-108.7459;-4.267125
-36.6203;-3.064375
20.88785;-1.87675
81.41438;-0.675625
121.5704;0.33575
104.5879;0.33575
100.0635;0.33575
97.50208;0.33575
95.66625;0.33575
94.30727;0.33575
93.42829;0.33575
92.62164;0.33575
92.02003;0.33575
91.41843;0.33575
90.79298;0.33575
90.2168;0.33575
89.7177;0.33575
89.40538;0.33575
89.11689;0.33575
88.94602;0.33575
88.75926;0.33575
88.41991;0.33575
88.11235;0.33575
87.78175;0.33575
87.47021;0.33575
87.23736;0.33575
87.12371;0.33575
87.00133;0.33575
86.90834;0.33575
124.2153;0.41175
217.6221;1.608875
303.7333;2.809125
398.5429;4.008875
444.0411;4.5605
453.3656;4.6805
461.9257;4.800625
470.4086;4.920625
281.5008;4.904
26.92541;3.6965
-26.60036;2.4965
-60.64812;1.2965
-85.86089;0.09662501
-110.6167;-1.103625
-137.1829;-2.303625
-165.2845;-3.503625
-193.8645;-4.7035
-135.5712;-4.614375
-56.22705;-3.40825
8.6387;-2.214125
63.52822;-1.0195
128.5617;0.180625
204.1984;1.380625
286.1881;2.580625
380.3269;3.780375
444.2159;4.54525
454.0904;4.66525
462.8221;4.785375
470.9776;4.90525
467.7264;5.19325
56.44639;4.101875
-12.40333;2.901625
-51.36649;1.701625
-77.68313;0.501625
-101.2254;-0.698375
-126.965;-1.89825
-154.6971;-3.098375
-183.7015;-4.29825
-176.669;-5.02275
-80.16984;-3.813125
-11.94874;-2.61325
43.03296;-1.424375
105.296;-0.224125
102.7854;0.236375
95.77672;0.236375
92.6129;0.236375
90.66026;0.236375
89.33305;0.236375
88.26494;0.236375
87.23021;0.236375
86.44104;0.236375
85.67333;0.236375
85.02802;0.236375
84.52813;0.236375
84.19753;0.236375
83.95672;0.236375
83.63962;0.236375
83.3114;0.236375
83.00781;0.236375
82.59853;0.236375
82.27905;0.236375
82.05096;0.236375
81.8801;0.236375
81.73227;0.236375
81.65041;0.236375
81.45094;0.236375
81.2149;0.236375
80.89066;0.236375
166.5258;0.8605
248.5371;2.060875
339.2712;3.260875
435.137;4.460875
446.821;4.605375
455.7665;4.725375
464.4696;4.8455
473.2402;4.965625
123.9522;4.496
7.102489;3.294875
-40.22121;2.09475
-70.0593;0.8947501
-93.96791;-0.305125
-118.9899;-1.505125
-145.9964;-2.70525
-174.5772;-3.905
-202.7623;-5.105125
-109.0288;-4.276625
-36.71408;-3.073125
19.20462;-1.885875
81.50736;-0.684625
148.7446;0.51525
225.815;1.715375
312.2957;2.91525
407.2674;4.115125
444.5084;4.57775
453.5524;4.69775
462.3183;4.817625
470.7726;4.937625
275.4521;4.94
26.20141;3.732375
-25.66496;2.532125
-59.96783;1.332375
-84.69502;0.132375
-108.9867;-1.06775
-135.0276;-2.26775
-163.4081;-3.467625
-191.8697;-4.66775
-141.0023;-4.71925
-60.26904;-3.511625
3.831387;-2.325625
58.59057;-1.123125
122.3278;0.076875
107.038;0.323125
101.2317;0.323125
98.39217;0.323125
96.53807;0.323125
95.15365;0.323125
93.99255;0.323125
92.99596;0.323125
92.17898;0.323125
91.50903;0.323125
91.0004;0.323125
90.62926;0.323125
90.24382;0.323125
89.86473;0.323125
89.47293;0.323125
89.00484;0.323125
88.64561;0.323125
88.31183;0.323125
88.16401;0.323125
88.04242;0.323125
87.91208;0.323125
87.68479;0.323125
87.4726;0.323125
87.16425;0.323125
86.87019;0.323125
86.65005;0.323125
187.6712;1.160875
271.314;2.361
363.4278;3.560875
441.9565;4.51775
451.3208;4.63775
460.2536;4.757875
468.471;4.877625
476.6075;4.997875
66.91217;4.117625
-10.23213;2.91725
-50.63057;1.717125
-78.08129;0.51725
-101.8826;-0.682875
-127.7391;-1.88275
-155.6023;-3.082875
-184.0321;-4.28275
-182.2281;-5.06825
-82.71217;-3.857625
-15.10461;-2.658
40.9476;-1.469
103.2027;-0.26875
175.4475;0.93125
255.2128;2.131375
345.6179;3.331125
440.1159;4.500625
449.6217;4.620625
458.5846;4.74075
466.973;4.860625
475.4535;4.9805
121.5498;4.5215
6.200472;3.3205
-40.13538;2.120375
-69.2606;0.9205
-92.79807;-0.2795
-117.4585;-1.479625
-144.6597;-2.679625
-173.7293;-3.8795
-201.8309;-5.079625
-108.5369;-4.266375
-36.10929;-3.062875
20.49446;-1.874375
82.39746;-0.6736251
110.4617;0.22125
98.03216;0.22125
93.95202;0.22125
91.55353;0.22125
89.9744;0.22125
88.85463;0.22125
87.97487;0.22125
87.21193;0.22125
86.52131;0.22125
85.8132;0.22125
85.23306;0.22125
84.68628;0.22125
84.25792;0.22125
83.95433;0.22125
83.75406;0.22125
83.52995;0.22125
83.22795;0.22125
82.94264;0.22125
82.58184;0.22125
82.29971;0.22125
82.10818;0.22125
81.96989;0.22125
81.8936;0.22125
81.8046;0.22125
81.63611;0.22125
135.053;0.409375
218.2651;1.614375
306.356;2.814375
400.1697;4.014375
443.6684;4.56
453.2075;4.68
462.3842;4.8
471.5959;4.92
285.662;4.919625
26.83878;3.713375
-26.43585;2.513375
-60.84998;1.313375
-86.35362;0.113375
-110.546;-1.086625
-136.8356;-2.286625
-164.8188;-3.486625
-193.181;-4.686625
-141.8972;-4.736875
-61.43252;-3.5405
3.021558;-2.3405
58.64541;-1.1405
121.0666;0.059625
196.0985;1.259625
278.9338;2.459625
371.8329;3.6595
441.6251;4.533
451.1277;4.653
460.1646;4.773
468.4957;4.893125
485.1516;5.144125
75.3657;4.265875
-6.105105;3.06575
-47.46914;1.8655
-74.74104;0.665625
-98.02898;-0.5346251
-123.3776;-1.73425
-150.9182;-2.934375
-179.7843;-4.13425
-200.1707;-5.209375
-94.03547;-4.0845
-25.23104;-2.88275
31.44026;-1.69475
92.33952;-0.4945
103.8345;0.183375
94.81351;0.183375
91.21418;0.183375
89.16855;0.183375
87.67764;0.183375
86.57376;0.183375
85.54777;0.183375
84.76178;0.183375
83.98374;0.183375
83.41551;0.183375
82.91086;0.183375
82.51508;0.183375
82.2719;0.183375
82.0001;0.183375
81.65995;0.183375
81.26021;0.183375
80.92006;0.183375
80.57117;0.183375
80.35104;0.183375
80.20719;0.183375
80.11659;0.183375
79.91473;0.183375
79.7383;0.183375
79.43472;0.183375
79.18358;0.183375
148.4537;0.5897501
231.8621;1.79175
320.2748;2.9915
413.7119;4.191625
444.6053;4.581875
453.9688;4.702
463.0764;4.821875
471.6674;4.941875
168.4245;4.6665
13.17422;3.46475
-35.27641;2.26475
-66.49017;1.06475
-91.12517;-0.135375
-115.3016;-1.335375
-141.9973;-2.535375
-170.668;-3.735125
-199.093;-4.9355
-119.8737;-4.440875
-45.00468;-3.236875
17.65808;-2.050625
73.2263;-0.8485
138.7342;0.351625
215.8181;1.551625
300.4742;2.7515
395.662;3.951625
443.1915;4.561
453.1805;4.681
461.7524;4.801125
470.5834;4.921
386.1602;5.091875
38.17876;3.894125
-20.60016;2.694
-56.4003;1.493875
-81.70844;0.294
-105.4168;-0.9061251
-131.1334;-2.106
-159.1063;-3.306
-187.9891;-4.506125
-155.5212;-4.868
-68.08997;-3.659875
-3.058116;-2.4595
51.83935;-1.270875
114.4989;-0.070625
104.9948;0.268625
98.81496;0.268625
95.80135;0.268625
93.77877;0.268625
92.26958;0.268625
91.10133;0.268625
90.18819;0.268625
89.49995;0.268625
88.98258;0.268625
88.44455;0.268625
88.00825;0.268625
87.49962;0.268625
86.98782;0.268625
86.59283;0.268625
86.25666;0.268625
85.92368;0.268625
85.74248;0.268625
85.60419;0.268625
85.44206;0.268625
85.14246;0.268625
84.81661;0.268625
84.54005;0.268625
84.37554;0.268625
84.14189;0.268625
84.11407;0.268625
178.0748;1.01625
261.9561;2.216625
355.6729;3.4165
440.2995;4.502
450.0381;4.622
458.7921;4.742
467.7812;4.862
476.172;4.982
90.25732;4.28825
-2.570152;3.0875
-45.91703;1.887625
-74.29758;0.6876251
-98.38422;-0.5125
-123.6375;-1.712375
-151.2337;-2.9125
-179.5999;-4.11225
-198.6257;-5.156875
-90.48541;-4.005625
-21.83199;-2.8045
34.95932;-1.616
96.28058;-0.415875
166.3407;0.784125
245.8938;1.984125
336.3387;3.184125
431.5488;4.384
449.7751;4.606875
458.9542;4.726875
466.9706;4.846875
474.9552;4.967
162.8407;4.70225
13.33555;3.50025
-34.62951;2.30025
-65.341;1.10025
-89.75108;-0.09975
-114.3161;-1.29975
-140.6431;-2.49975
-169.1174;-3.69975
-197.401;-4.899625
-124.716;-4.533375
-48.88694;-3.339875
14.44022;-2.13975
69.74618;-0.93975
134.4546;0.26025
108.0163;0.35825
102.7942;0.35825
100.0373;0.35825
98.29283;0.35825
96.94337;0.35825
95.71791;0.35825
94.82066;0.35825
93.92897;0.35825
93.36869;0.35825
92.88152;0.35825
92.5231;0.35825
92.10268;0.35825
91.71327;0.35825
91.26584;0.35825
90.88358;0.35825
90.52992;0.35825
90.25336;0.35825
90.1246;0.35825
89.9744;0.35825
89.81228;0.35825
89.55637;0.35825
89.27504;0.35825
88.87291;0.35825
88.69887;0.35825
88.50813;0.35825
201.9986;1.3455
286.7444;2.5455
382.8422;3.7455
444.8422;4.54075
453.7972;4.66075
462.5432;4.780875
470.8409;4.90075
419.093;5.0855
41.27979;3.897
-20.05895;2.696875
-55.78597;1.496625
-82.32673;0.29675
-106.7241;-0.903375
-132.4288;-2.103125
-160.1172;-3.30325
-188.6948;-4.50325
-157.2148;-4.891125
-69.66114;-3.682375
-4.196962;-2.496375
50.39056;-1.294375
113.6335;-0.09425
187.8786;1.10575
270.0035;2.30575
363.2545;3.5055
443.7987;4.516875
452.7489;4.637
462.0377;4.757
470.8846;4.876875
479.1816;4.997
102.9388;4.452375
1.966159;3.251875
-42.13572;2.051625
-70.63548;0.851625
-94.09269;-0.34825
-119.1417;-1.548375
-146.006;-2.748375
-174.8037;-3.94825
-202.802;-5.141875
-104.4846;-4.231625
-32.57513;-3.028375
22.28101;-1.840375
84.54561;-0.63975
119.1036;0.323375
104.3018;0.323375
99.92918;0.323375
97.38048;0.323375
95.68612;0.323375
94.45747;0.323375
93.51254;0.323375
92.77741;0.323375
92.11382;0.323375
91.45181;0.323375
90.79138;0.323375
90.22475;0.323375
89.79162;0.323375
89.41888;0.323375
89.16934;0.323375
88.91026;0.323375
88.71635;0.323375
88.44932;0.323375
88.07659;0.323375
87.73406;0.323375
87.4726;0.323375
87.33591;0.323375
87.17139;0.323375
87.08875;0.323375
86.96715;0.323375
123.3379;0.396375
218.9445;1.592625
307.1976;2.792625
401.5899;3.9925
446.2528;4.563125
455.0139;4.683125
463.5159;4.803375
472.5043;4.92325
281.8918;4.892
25.71265;3.685125
-27.70344;2.484875
-60.97794;1.285
-86.46647;0.085
-110.9099;-1.115
-137.2496;-2.315
-165.4188;-3.515
-193.7397;-4.714875
-134.0532;-4.61325
-54.69799;-3.40625
9.353955;-2.221125
64.95714;-1.017625
129.7339;0.1825
205.9889;1.3825
290.2897;2.582375
387.3269;3.78225
445.946;4.547375
454.5847;4.667125
463.3935;4.78725
471.6905;4.90725
469.6711;5.190125
56.80482;4.091125
-13.39992;2.890875
-51.27351;1.691
-78.03043;0.490875
-101.5313;-0.70925
-127.1701;-1.909125
-155.0015;-3.10925
-183.2668;-4.309
-186.1175;-5.139625
-83.23272;-3.93
-15.79364;-2.730125
39.36768;-1.541125
101.3009;-0.340875
113.9887;0.35325
104.6602;0.35325
101.0291;0.35325
98.86106;0.35325
97.33041;0.35325
96.03659;0.35325
94.94781;0.35325
94.05057;0.35325
93.28365;0.35325
92.73291;0.35325
92.28865;0.35325
91.98586;0.35325
91.54876;0.35325
91.16252;0.35325
90.70158;0.35325
90.30342;0.35325
90.03242;0.35325
89.8242;0.35325
89.59691;0.35325
89.5834;0.35325
89.34895;0.35325
89.14471;0.35325
88.86337;0.35325
88.5725;0.35325
88.32534;0.35325
158.8051;0.7418751
243.1933;1.94375
335.3604;3.143625
429.2711;4.343625
448.6799;4.598875
457.4847;4.719
466.3094;4.839
475.0021;4.959
125.3867;4.488625
6.002585;3.287375
-40.23552;2.087375
-69.53081;0.8873751
-94.29852;-0.3125
-119.2196;-1.512625
-146.3763;-2.712625
-175.0898;-3.9125
-202.9292;-5.112625
-108.6609;-4.28825
-35.57603;-3.0845
22.06167;-1.896125
80.47899;-0.695875
150.0702;0.504125
226.9435;1.704125
315.0256;2.904
410.428;4.103875
447.22;4.575625
456.6097;4.69575
465.4813;4.815625
474.1271;4.935625
308.2442;5.036625
31.53483;3.836875
-24.21776;2.636875
-57.7728;1.43675
-83.31617;0.236875
-106.802;-0.96325
-133.0384;-2.163125
-160.8841;-3.36325
-189.6604;-4.563125
-152.3423;-4.844875
-66.77071;-3.635875
-1.412233;-2.43575
53.36682;-1.24775
116.0336;-0.047625
107.4918;0.312125
101.1125;0.312125
97.99004;0.312125
96.03103;0.312125
94.57032;0.312125
93.30352;0.312125
92.35223;0.312125
91.56783;0.312125
91.0163;0.312125
90.55058;0.312125
90.12143;0.312125
89.77174;0.312125
89.28776;0.312125
88.82999;0.312125
88.40879;0.312125
88.01302;0.312125
87.79526;0.312125
87.62201;0.312125
87.42332;0.312125
87.27471;0.312125
87.10146;0.312125
86.79311;0.312125
86.5078;0.312125
86.25349;0.312125
86.16606;0.312125
178.8298;1.038375
262.9932;2.238875
356.4088;3.438625
439.6025;4.5035
449.5239;4.6235
459.2005;4.743625
468.1905;4.8635
476.1251;4.9835
98.29839;4.36675
-0.3433228;3.166125
-44.19168;1.966
-72.5619;0.766
-96.66602;-0.434125
-122.1403;-1.634
-149.3589;-2.834
-177.6568;-4.033875
-202.2497;-5.176625
-98.68145;-4.13
-27.65099;-2.927875
29.44151;-1.73925
88.70999;-0.539
158.4148;0.660875
237.2766;1.861125
325.8173;3.061
421.683;4.260875
448.2476;4.590625
457.7542;4.710625
466.2045;4.830625
474.8384;4.95075
207.3328;4.805125
15.96212;3.601375
-32.10704;2.40125
-63.3343;1.201375
-87.05934;0.001375
-111.4718;-1.19875
-138.1342;-2.398875
-166.8096;-3.598625
-195.2084;-4.798625
-129.7323;-4.568875
-51.20595;-3.362375
12.20465;-2.176375
66.08009;-0.974125
129.4518;0.212625
100.7708;0.242125
95.69486;0.242125
92.97768;0.242125
91.12596;0.242125
89.90446;0.242125
89.07954;0.242125
88.27209;0.242125
87.56717;0.242125
86.92026;0.242125
86.29401;0.242125
85.69638;0.242125
85.27914;0.242125
84.93821;0.242125
84.62668;0.242125
84.4129;0.242125
84.09262;0.242125
83.824;0.242125
83.48703;0.242125
83.16278;0.242125
82.92914;0.242125
82.69072;0.242125
82.61601;0.242125
82.51508;0.242125
82.40541;0.242125
82.23136;0.242125
195.9268;1.28725
282.929;2.487125
375.7032;3.68725
442.8991;4.53325
452.3436;4.65325
461.6078;4.77325
469.7561;4.89325
486.2428;5.13925
57.04562;4.060625
-14.89798;2.860375
-52.63249;1.66025
-78.8339;0.460375
-102.6766;-0.73975
-128.6252;-1.9395
-156.6712;-3.13975
-185.1956;-4.339625
-175.5134;-5.03225
-78.83151;-3.8225
-11.86291;-2.622375
43.19032;-1.43375
105.8904;-0.2335
177.0647;0.9665
258.6675;2.1665
350.4769;3.366375
440.1342;4.500125
448.8683;4.62
457.8018;4.74
466.7409;4.86
475.479;4.980125
118.9311;4.50575
4.6285;3.305
-41.71054;2.104875
-69.99174;0.904875
-93.2916;-0.295
-117.9171;-1.495
-144.9609;-2.695125
-173.7253;-3.895
-201.9795;-5.095125
-107.1397;-4.26525
-34.97044;-3.061625
20.75275;-1.8735
81.89837;-0.6725
118.4233;0.303875
103.1796;0.303875
98.8245;0.303875
96.23686;0.303875
94.50912;0.303875
93.15809;0.303875
92.2672;0.303875
91.513;0.303875
90.86291;0.303875
90.3519;0.303875
89.70181;0.303875
89.08192;0.303875
88.57011;0.303875
88.12984;0.303875
87.82387;0.303875
87.63075;0.303875
87.46227;0.303875
87.2612;0.303875
86.9147;0.303875
86.60952;0.303875
86.2805;0.303875
86.13666;0.303875
86.0246;0.303875
85.96738;0.303875
85.79492;0.303875
124.6627;0.384625
216.8981;1.58225
304.4327;2.78225
398.8425;3.982125
444.3828;4.561625
453.1471;4.6815
461.4814;4.80175
470.1249;4.92175
298.1567;4.957
27.27667;3.750875
-27.41019;2.550875
-60.72839;1.350875
-85.54379;0.150875
-109.6272;-1.04925
-136.3349;-2.24925
-164.3705;-3.449125
-192.6462;-4.649125
-143.2562;-4.74075
-60.9533;-3.533125
3.580252;-2.344375
56.90813;-1.14425
121.181;0.056
194.3755;1.256
278.2226;2.455875
371.0182;3.655875
442.7258;4.532
451.7778;4.652125
460.8933;4.772125
470.051;4.892125
488.2002;5.14525
77.86353;4.297625
-6.628831;3.09725
-47.37933;1.89725
-74.56541;0.6973751
-97.24776;-0.502875
-122.563;-1.70275
-149.6895;-2.90275
-178.5008;-4.102625
-200.1834;-5.1925
-94.55125;-4.084375
-24.29008;-2.883
31.71364;-1.694625
91.36518;-0.49425
105.7617;0.229125
96.36084;0.229125
92.68363;0.229125
90.2756;0.229125
88.72827;0.229125
87.51313;0.229125
86.65005;0.229125
86.0246;0.229125
85.4373;0.229125
84.89767;0.229125
84.27858;0.229125
83.79221;0.229125
83.33206;0.229125
82.96887;0.229125
82.73125;0.229125
82.52859;0.229125
82.2703;0.229125
82.03586;0.229125
81.66711;0.229125
81.31981;0.229125
81.04324;0.229125
80.89145;0.229125
80.7643;0.229125
80.72932;0.229125
80.60058;0.229125
144.5532;0.557
227.4545;1.759875
315.6853;2.95975
411.6678;4.159625
444.7794;4.576875
454.4075;4.697
463.3156;4.817
471.8868;4.937
213.1001;4.774
15.32078;3.570625
-32.76825;2.3705
-64.49381;1.1705
-88.6933;-0.029375
-112.9818;-1.229625
-139.6823;-2.42975
-167.8506;-3.6295
-195.9372;-4.829625
-129.3468;-4.581625
-51.71458;-3.375875
11.52913;-2.18775
66.07533;-0.986375
129.869;0.213625
204.1046;1.413625
289.0913;2.613625
382.6372;3.813625
444.3987;4.544875
452.3762;4.66475
460.6334;4.78475
468.878;4.90475
469.7251;5.207
58.5564;4.129625
-13.23541;2.929375
-51.31801;1.729375
-77.37478;0.529375
-100.7263;-0.670625
-126.249;-1.870625
-153.7935;-3.070625
-182.1494;-4.27075
-188.8847;-5.14025
-84.02109;-3.933125
-16.28637;-2.732875
37.78617;-1.54375
99.15273;-0.343625
108.8278;0.311375
100.1922;0.311375
96.7431;0.311375
94.56396;0.311375
93.01583;0.311375
91.72042;0.311375
90.62051;0.311375
89.83533;0.311375
89.21623;0.311375
88.70363;0.311375
88.28004;0.311375
87.83578;0.311375
87.33193;0.311375
86.82489;0.311375
86.42435;0.311375
86.18355;0.311375
85.90936;0.311375
85.77267;0.311375
85.59863;0.311375
85.35862;0.311375
85.09318;0.311375
84.75145;0.311375
84.53925;0.311375
84.34137;0.311375
84.2317;0.311375
155.9997;0.7393751
240.763;1.941125
328.3326;3.140875
425.1242;4.34075
445.3913;4.595875
455.1331;4.715875
463.856;4.83575
472.5973;4.955875
129.4494;4.526125
6.033579;3.325125
-40.52798;2.124875
-69.71121;0.924875
-93.6842;-0.275
-118.5703;-1.475
-145.8573;-2.675125
-174.071;-3.875125
-201.5511;-5.075125
-109.5899;-4.29625
-36.3342;-3.093375
19.77921;-1.904125
80.13248;-0.704125
147.4778;0.496
223.5254;1.696
309.7796;2.895875
406.8239;4.096
445.9373;4.575875
455.2436;4.695875
463.4952;4.815875
471.4099;4.936
315.4675;5.063125
32.46148;3.863625
-24.41645;2.663625
-58.17493;1.463625
-82.99986;0.263625
-106.2012;-0.9366251
-132.5011;-2.136375
-160.4772;-3.336375
-188.8378;-4.536375
-153.2181;-4.841625
-67.15536;-3.633625
-0.7748604;-2.442875
52.6158;-1.24525
115.3493;-0.045
104.2597;0.266625
98.00116;0.266625
94.8747;0.266625
92.92444;0.266625
91.58532;0.266625
90.60701;0.266625
89.81863;0.266625
89.03901;0.266625
88.2713;0.266625
87.6085;0.266625
87.12848;0.266625
86.78754;0.266625
86.48554;0.266625
86.24951;0.266625
85.96818;0.266625
85.57955;0.266625
85.19014;0.266625
84.79993;0.266625
84.55356;0.266625
84.30322;0.266625
84.2317;0.266625
84.15063;0.266625
83.97977;0.266625
83.70241;0.266625
83.4465;0.266625
177.5217;1.0445
261.3171;2.244875
353.4691;3.444625
439.7289;4.508875
449.4397;4.62875
458.9136;4.74875
467.7343;4.868875
475.7945;4.989
69.98778;4.140875
-10.56115;2.9405
-50.44301;1.7405
-77.64737;0.5405
-101.3287;-0.659375
-126.7441;-1.8595
-154.7623;-3.059375
-183.1595;-4.2595
-195.1289;-5.186125
-88.14176;-3.988
-19.087;-2.788
35.89312;-1.599875
95.76082;-0.399625
166.0419;0.8005
243.7973;2.000375
334.804;3.2005
433.0158;4.40025
449.5955;4.60775
458.3931;4.72775
466.4214;4.847875
473.9126;4.967875
161.2473;4.69275
13.01606;3.4905
-35.30582;2.290375
-65.94817;1.0905
-89.70976;-0.1095
-114.1779;-1.3095
-140.9141;-2.509625
-169.5514;-3.709375
-197.4042;-4.9095
-124.979;-4.528625
-48.91396;-3.324
14.09848;-2.137875
67.54001;-0.9355
126.6249;0.225625
99.42452;0.23575
94.65297;0.23575
92.0709;0.23575
90.23031;0.23575
88.79343;0.23575
87.72771;0.23575
86.87735;0.23575
86.21772;0.23575
85.74248;0.23575
85.26802;0.23575
84.7729;0.23575
84.24203;0.23575
83.80016;0.23575
83.33365;0.23575
83.03404;0.23575
82.82741;0.23575
82.68436;0.23575
82.42925;0.23575
82.2401;0.23575
81.92142;0.23575
81.66393;0.23575
81.3818;0.23575
81.2149;0.23575
81.12669;0.23575
81.09331;0.23575
199.151;1.349
283.2484;2.548875
378.0834;3.748875
442.2434;4.544
452.2292;4.664
461.3447;4.784
469.8976;4.904
412.9879;5.079625
41.37754;3.888375
-21.07143;2.68825
-57.04641;1.488125
-82.94821;0.2885
-106.9935;-0.9118751
-132.5512;-2.11175
-160.9;-3.31175
-189.0492;-4.511875
-157.3324;-4.8875
-69.88923;-3.679
-4.030069;-2.479125
49.83346;-1.290875
112.5264;-0.09075
185.6462;1.10925
265.9766;2.30925
359.9493;3.509125
442.2911;4.5175
452.0591;4.637625
461.4639;4.757625
470.5032;4.8775
478.5291;4.997625
102.6424;4.440375
1.348654;3.23975
-43.15535;2.039625
-71.59154;0.8397501
-95.11391;-0.36025
-119.7163;-1.560125
-147.3602;-2.7605
-175.9609;-3.96025
-203.4632;-5.152875
-105.1998;-4.233875
-34.07796;-3.03125
23.49933;-1.84375
82.57071;-0.643
106.86;0.196
95.53114;0.196
91.52174;0.196
89.10656;0.196
87.48452;0.196
86.36156;0.196
85.46829;0.196
84.75542;0.196
84.11169;0.196
83.49419;0.196
82.95377;0.196
82.43561;0.196
82.02473;0.196
81.67744;0.196
81.48909;0.196
81.24431;0.196
80.99715;0.196
80.65939;0.196
80.32878;0.196
79.98625;0.196
79.71605;0.196
79.56425;0.196
79.48717;0.196
79.41087;0.196
79.21696;0.196
137.0422;0.43875
218.8635;1.643
307.5886;2.842875
402.3703;4.043
445.1362;4.568125
454.6364;4.68825
464.0357;4.80825
472.4288;4.92825
234.0825;4.842375
19.85073;3.638
-30.44208;2.438
-63.19364;1.237875
-88.17991;0.038
-112.2077;-1.162
-138.665;-2.362125
-167.1767;-3.562
-195.1424;-4.762125
-132.3978;-4.591375
-54.12896;-3.384625
8.503596;-2.197
63.45272;-0.996125
128.9264;0.204
203.7652;1.404125
288.7201;2.603875
385.5022;3.803875
444.3836;4.54725
454.3845;4.667125
463.5398;4.78725
472.2715;4.907125
465.3621;5.17475
54.75998;4.065125
-15.6045;2.865125
-53.06403;1.665
-78.98172;0.465
-102.9801;-0.734875
-128.0761;-1.934875
-156.3843;-3.134875
-184.8618;-4.335
-174.76;-5.01975
-78.44209;-3.810125
-12.52333;-2.622375
42.15956;-1.421
106.4412;-0.221
105.2197;0.280125
97.87241;0.280125
94.6633;0.280125
92.69238;0.280125
91.30637;0.280125
90.15163;0.280125
89.1757;0.280125
88.26097;0.280125
87.54968;0.280125
87.02278;0.280125
86.56899;0.280125
86.21931;0.280125
85.92049;0.280125
85.6638;0.280125
85.27676;0.280125
84.87225;0.280125
84.46931;0.280125
84.2158;0.280125
84.06242;0.280125
83.95433;0.280125
83.82162;0.280125
83.64359;0.280125
83.42664;0.280125
83.10715;0.280125
82.78211;0.280125
164.9547;0.86475
249.9477;2.065375
340.7319;3.26525
439.8934;4.4655
451.4448;4.607375
460.7439;4.727375
469.5821;4.847375
477.8965;4.967375
120.2599;4.454625
4.243056;3.25375
-42.17704;2.0535
-71.31895;0.8536251
-95.54704;-0.346375
-120.2099;-1.54625
-147.6177;-2.746375
-176.026;-3.946125
-203.0094;-5.12925
-103.0517;-4.162375
-32.25327;-2.96025
24.94653;-1.77225
86.35203;-0.572125
153.7228;0.628
233.4245;1.828
322.9109;3.027875
422.7599;4.22775
453.256;4.591
462.6974;4.711
471.5061;4.831
479.9088;4.951125
222.9222;4.86325
18.27558;3.65925
-30.71229;2.45925
-62.32579;1.25925
-86.82887;0.05925
-110.9211;-1.140875
-137.4165;-2.340875
-166.1777;-3.540875
-194.4097;-4.74075
-132.3414;-4.566125
-54.56527;-3.360125
9.844303;-2.172625
65.15265;-0.9718751
121.8828;0.176
95.00504;0.182
90.21043;0.182
87.61088;0.182
85.94592;0.182
84.72205;0.182
83.87089;0.182
83.10954;0.182
82.40302;0.182
81.72512;0.182
81.08616;0.182
80.61409;0.182
80.14997;0.182
79.8289;0.182
79.62465;0.182
79.39259;0.182
79.04211;0.182
78.70039;0.182
78.39203;0.182
78.11228;0.182
77.96208;0.182
77.86751;0.182
77.7928;0.182
77.6116;0.182
77.37875;0.182
77.16735;0.1835
195.9952;1.3135
281.9189;2.51325
379.0784;3.713375
447.5753;4.533125
456.8593;4.653125
466.2124;4.77325
474.7478;4.89325
465.5425;5.071875
48.34414;3.93125
-19.25627;2.73125
-55.54597;1.531
-81.88406;0.331125
-106.0891;-0.8691251
-131.8622;-2.068875
-160.1823;-3.269
-188.4071;-4.469
-161.7114;-4.915375
-73.33914;-3.70575
-8.788903;-2.52175
